index,emotion_numeric,emotion_str,image_path
16853,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16853.jpg
16854,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16854.jpg
16855,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16855.jpg
16856,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16856.jpg
16857,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16857.jpg
16858,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16858.jpg
16859,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16859.jpg
16860,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16860.jpg
16861,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16861.jpg
16862,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16862.jpg
16863,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16863.jpg
16864,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16864.jpg
16865,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16865.jpg
16866,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16866.jpg
16867,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16867.jpg
16868,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16868.jpg
16869,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16869.jpg
16870,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16870.jpg
16871,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16871.jpg
16872,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16872.jpg
16873,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16873.jpg
16874,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16874.jpg
16875,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16875.jpg
16876,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16876.jpg
16877,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16877.jpg
16878,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16878.jpg
16879,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16879.jpg
16880,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16880.jpg
16881,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16881.jpg
16882,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16882.jpg
16883,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16883.jpg
16884,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16884.jpg
16885,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16885.jpg
16886,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16886.jpg
16887,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16887.jpg
16888,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16888.jpg
16889,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16889.jpg
16890,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16890.jpg
16891,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16891.jpg
16892,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16892.jpg
16893,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16893.jpg
16894,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16894.jpg
16895,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16895.jpg
16896,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16896.jpg
16897,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16897.jpg
16898,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16898.jpg
16899,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16899.jpg
16900,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16900.jpg
16901,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16901.jpg
16902,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16902.jpg
16903,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16903.jpg
16904,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16904.jpg
16905,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16905.jpg
16906,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16906.jpg
16907,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16907.jpg
16908,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16908.jpg
16909,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16909.jpg
16910,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16910.jpg
16911,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16911.jpg
16912,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16912.jpg
16913,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16913.jpg
16914,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16914.jpg
16915,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16915.jpg
16916,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16916.jpg
16917,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16917.jpg
16918,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16918.jpg
16919,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16919.jpg
16920,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16920.jpg
16921,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16921.jpg
16922,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16922.jpg
16923,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16923.jpg
16924,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16924.jpg
16925,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16925.jpg
16926,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16926.jpg
16927,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16927.jpg
16928,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16928.jpg
16929,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16929.jpg
16930,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16930.jpg
16931,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16931.jpg
16932,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16932.jpg
16933,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16933.jpg
16934,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16934.jpg
16935,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16935.jpg
16936,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16936.jpg
16937,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16937.jpg
16938,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16938.jpg
16939,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16939.jpg
16940,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16940.jpg
16941,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16941.jpg
16942,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16942.jpg
16943,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16943.jpg
16944,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16944.jpg
16945,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16945.jpg
16946,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16946.jpg
16947,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16947.jpg
16948,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16948.jpg
16949,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16949.jpg
16950,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16950.jpg
16951,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16951.jpg
16952,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16952.jpg
16953,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16953.jpg
16954,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16954.jpg
16955,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16955.jpg
16956,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16956.jpg
16957,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/16957.jpg
16958,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16958.jpg
16959,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16959.jpg
16960,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16960.jpg
16961,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16961.jpg
16962,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16962.jpg
16963,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16963.jpg
16964,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16964.jpg
16965,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16965.jpg
16966,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16966.jpg
16967,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16967.jpg
16968,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16968.jpg
16969,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16969.jpg
16970,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16970.jpg
16971,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16971.jpg
16972,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16972.jpg
16973,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16973.jpg
16974,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16974.jpg
16975,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16975.jpg
16976,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16976.jpg
16977,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16977.jpg
16978,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/16978.jpg
16979,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16979.jpg
16980,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16980.jpg
16981,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16981.jpg
16982,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16982.jpg
16983,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/16983.jpg
16984,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16984.jpg
16985,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16985.jpg
16986,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16986.jpg
16987,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16987.jpg
16988,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16988.jpg
16989,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/16989.jpg
16990,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16990.jpg
16991,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16991.jpg
16992,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16992.jpg
16993,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16993.jpg
16994,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16994.jpg
16995,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/16995.jpg
16996,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16996.jpg
16997,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/16997.jpg
16998,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/16998.jpg
16999,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/16999.jpg
17000,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17000.jpg
17001,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/17001.jpg
17002,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17002.jpg
17003,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17003.jpg
17004,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17004.jpg
17005,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17005.jpg
17006,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/17006.jpg
17007,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17007.jpg
17008,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17008.jpg
17009,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17009.jpg
17010,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17010.jpg
17011,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17011.jpg
17012,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/17012.jpg
17013,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/17013.jpg
17014,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17014.jpg
17015,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17015.jpg
17016,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17016.jpg
17017,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17017.jpg
17018,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17018.jpg
17019,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/17019.jpg
17020,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17020.jpg
17021,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17021.jpg
17022,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17022.jpg
17023,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17023.jpg
17024,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17024.jpg
17025,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17025.jpg
17026,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/17026.jpg
17027,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17027.jpg
17028,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17028.jpg
17029,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17029.jpg
17030,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/17030.jpg
17031,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/17031.jpg
17032,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17032.jpg
17033,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/17033.jpg
17034,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17034.jpg
17035,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17035.jpg
17036,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17036.jpg
17037,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17037.jpg
17038,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17038.jpg
17039,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17039.jpg
17040,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17040.jpg
17041,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/17041.jpg
17042,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/17042.jpg
17043,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17043.jpg
17044,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17044.jpg
17045,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/17045.jpg
17046,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/17046.jpg
17047,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17047.jpg
17048,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/17048.jpg
17049,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17049.jpg
17050,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17050.jpg
17051,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17051.jpg
17052,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/17052.jpg
17053,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17053.jpg
17054,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/17054.jpg
